Alexandria,2012-2013,9742964,66.10,92.05
Fairfax,2009-2010,101789782,98.21,96.35
Fauquier,2009-2010,8814344,130.19,127.73
Floyd,2009-2010,1570402,101.85,99.92
Fluvanna,2009-2010,2213381,83.05,81.48
Franklin,2009-2010,5866936,109.76,107.69
Frederick,2009-2010,7828017,103.90,101.93
Giles,2009-2010,1290017,77.49,76.02
Gloucester,2009-2010,4580547,124.99,122.63
Goochland,2009-2010,2250939,104.98,103.00
Grayson,2009-2010,1505617,92.69,90.94
Greene,2009-2010,1570474,86.71,85.07
Greensville,2009-2010,1139318,91.51,89.78
Halifax,2009-2010,4158723,115.26,113.08
Hanover,2009-2010,9241650,93.71,91.93
Henrico,2009-2010,24560198,82.84,81.27
Henry,2009-2010,4757775,88.44,86.77
Highland,2009-2010,288877,127.12,124.71
IsleofWight,2009-2010,2867896,81.99,80.44
JamesCity,2009-2010,7250419,113.83,111.68
King&Queen,2009-2010,943724,141.38,138.70
KingGeorge,2009-2010,2472374,103.48,101.53
KingWilliam,2009-2010,1444978,89.28,87.59
Lancaster,2009-2010,1095094,92.88,91.12
Lee,2009-2010,2143724,83.76,82.17
Loudoun,2009-2010,55032525,184.60,181.11
Louisa,2009-2010,3972334,120.64,118.36
Lunenburg,2009-2010,1209275,91.14,89.42
Madison,2009-2010,1383263,99.16,97.28
Mathews,2009-2010,780303,82.13,80.57
Mecklenburg,2009-2010,3712330,114.92,112.74
Middlesex,2009-2010,863358,82.92,81.35
Montgomery,2009-2010,4591799,50.24,49.29
Nelson,2009-2010,2327927,150.01,147.17
NewKent,2009-2010,2215730,124.08,121.73
Northampton,2009-2010,1430405,106.90,104.88
Northumberland,2009-2010,1195643,89.22,87.53
Nottoway,2009-2010,1354160,85.20,83.59
Orange,2009-2010,4081393,120.45,118.17
Page,2009-2010,2001189,82.78,81.21
Patrick,2009-2010,2049672,105.28,103.29
Pittsylvania,2009-2010,6343189,101.15,99.23
Powhatan,2009-2010,3300854,117.44,115.22
PrinceEdward,2009-2010,2183488,101.54,99.62
PrinceGeorge,2009-2010,5060538,131.81,129.31
PrinceWilliam,2009-2010,44625000,115.33,113.15
Pulaski,2009-2010,2197559,64.32,63.10
Rappahannock,2009-2010,824944,116.74,114.54
Richmond,2009-2010,892836,91.13,89.41
Roanoke,2009-2010,6389261,68.71,67.41
Rockbridge,2009-2010,1917478,87.53,85.88
Rockingham,2009-2010,7687967,101.21,99.29
Russell,2009-2010,2477431,84.14,82.55
Scott,2009-2010,1605699,66.08,64.83
Shenandoah,2009-2010,4203899,101.21,99.30
Smyth,2009-2010,2208873,68.83,67.53
Southampton,2009-2010,2812726,151.06,148.20
Spotsylvania,2009-2010,17730822,145.56,142.81
Stafford,2009-2010,17895108,142.15,139.46
Surry,2009-2010,1225178,171.02,167.79
Sussex,2009-2010,1799859,147.35,144.56
Tazewell,2009-2010,3492959,78.43,76.94
Warren,2009-2010,2242178,61.48,60.31
Washington,2009-2010,4402042,80.86,79.33
Westmoreland,2009-2010,1706439,97.43,95.58
Wise,2009-2010,2749726,66.04,64.79
Wythe,2009-2010,2370656,84.58,82.98
York,2009-2010,6954101,105.42,103.43
Alexandria,2008-2009,7921022,55.88,75.00
Bedford,2008-2009,614056,100.94,135.46
Bristol,2008-2009,894033,50.24,67.43
BuenaVista,2008-2009,378447,57.75,77.50
Charlottesville,2008-2009,2742115,68.01,91.27
Chesapeake,2008-2009,25507742,115.97,155.63
ColonialHeights,2008-2009,752762,42.68,57.27
Covington,2008-2009,266055,44.66,59.94
Danville,2008-2009,2399261,53.04,71.18
Emporia,2008-2009,844205,144.04,193.30
Fairfax,2008-2009,1953966,79.10,106.16
FallsChurch,2008-2009,795050,67.89,91.11
Franklin,2008-2009,699706,83.67,112.29
Fredericksburg,2008-2009,1235605,53.95,72.40
Galax,2008-2009,413277,60.79,81.58
Hampton,2008-2009,13917485,96.15,129.03
Harrisonburg,2008-2009,2370160,50.54,67.83
Hopewell,2008-2009,866440,37.14,49.85
Lexington,2008-2009,-1,-1,-1
Lynchburg,2008-2009,4567924,63.12,84.70
Manassas,2008-2009,3675857,101.51,136.22
ManassasPark,2008-2009,1672095,119.21,159.98
Martinsville,2008-2009,1138416,76.71,102.94
NewportNews,2008-2009,17804548,97.51,130.86
Norfolk,2008-2009,10723310,45.10,60.53
Norton,2008-2009,224363,55.34,74.27
Petersburg,2008-2009,2101932,68.89,92.44
Poquoson,2008-2009,1035857,87.19,117.00
Portsmouth,2008-2009,6946233,70.79,95.00
Radford,2008-2009,432037,28.53,38.29
Richmond,2008-2009,10850729,54.77,73.51
Roanoke,2008-2009,8147957,87.33,117.19
Salem,2008-2009,1209757,48.08,64.52
Staunton,2008-2009,999189,42.57,57.12
Suffolk,2008-2009,9354940,112.70,151.25
VirginiaBeach,2008-2009,33347092,76.76,103.02
Waynesboro,2008-2009,851514,41.11,55.17
Williamsburg,2008-2009,488593,36.00,48.31
Winchester,2008-2009,1637538,62.07,83.30
Accomack,2008-2009,2962238,74.84,71.67
Albemarle,2008-2009,9291008,97.55,93.41
Alleghany,2008-2009,1992673,118.02,113.01
Amelia,2008-2009,1491831,113.47,108.66
Amherst,2008-2009,2706657,82.42,78.93
Appomattox,2008-2009,1354735,92.48,88.56
Arlington,2008-2009,13268509,62.58,59.92
Augusta,2008-2009,6439612,89.30,85.51
Bath,2008-2009,867119,182.73,174.99
Bedford,2008-2009,8135915,121.69,116.54
Bland,2008-2009,835185,117.28,112.31
Botetourt,2008-2009,3172575,95.27,91.24
Brunswick,2008-2009,1836905,99.27,95.06
Buchanan,2008-2009,2567822,104.42,99.99
Buckingham,2008-2009,2077848,123.58,118.34
Campbell,2008-2009,4343814,81.59,78.14
Caroline,2008-2009,2622382,92.84,88.91
Carroll,2008-2009,2474545,81.67,78.21
CharlesCity,2008-2009,794944,113.69,108.87
Charlotte,2008-2009,2097899,165.55,158.54
Chesterfield,2008-2009,29248379,95.09,91.06
Clarke,2008-2009,1062017,73.39,70.28
Craig,2008-2009,467027,89.63,85.83
Culpeper,2008-2009,4033413,84.14,80.57
Cumberland,2008-2009,1648200,164.90,157.91
Dickenson,2008-2009,2108864,127.97,122.55
Dinwiddie,2008-2009,2978998,109.48,104.84
Essex,2008-2009,1211065,110.07,105.40
Fairfax,2008-2009,108402650,104.59,100.16
Fauquier,2008-2009,8288422,122.42,117.24
Floyd,2008-2009,1688901,109.54,104.90
Fluvanna,2008-2009,2260696,84.82,81.23
Franklin,2008-2009,6349915,118.80,113.77
Frederick,2008-2009,7685695,102.01,97.69
Giles,2008-2009,1771518,106.41,101.90
Gloucester,2008-2009,4572903,124.78,119.49
Goochland,2008-2009,2947659,137.48,131.65
Grayson,2008-2009,1906897,117.40,112.42
Greene,2008-2009,1572841,86.84,83.16
Greensville,2008-2009,1218353,97.86,93.71
Halifax,2008-2009,5079928,140.79,134.82
Hanover,2008-2009,10535959,106.83,102.30
Henrico,2008-2009,24286186,81.91,78.44
Henry,2008-2009,4978138,92.54,88.62
Highland,2008-2009,214033,94.18,90.19
IsleofWight,2008-2009,3659353,104.62,100.19
JamesCity,2008-2009,6122951,96.13,92.05
King&Queen,2008-2009,1143753,171.34,164.08
KingGeorge,2008-2009,2645918,110.75,106.06
KingWilliam,2008-2009,1422106,87.87,84.15
Lancaster,2008-2009,1138936,96.60,92.51
Lee,2008-2009,2624671,102.55,98.20
Loudoun,2008-2009,52965892,177.67,170.14
Louisa,2008-2009,4026267,122.28,117.10
Lunenburg,2008-2009,1365402,102.91,98.55
Madison,2008-2009,1266692,90.80,86.95
Mathews,2008-2009,682778,71.86,68.82
Mecklenburg,2008-2009,3885605,120.28,115.19
Middlesex,2008-2009,870234,83.58,80.04
Montgomery,2008-2009,5222734,57.14,54.72
Nelson,2008-2009,2422392,156.10,149.48
NewKent,2008-2009,2149307,120.36,115.26
Northampton,2008-2009,1540037,115.10,110.22
Northumberland,2008-2009,1234153,92.09,88.19
Nottoway,2008-2009,1689506,106.30,101.80
Orange,2008-2009,3698619,109.15,104.53
Page,2008-2009,2099696,86.86,83.17
Patrick,2008-2009,2278490,117.03,112.07
Pittsylvania,2008-2009,7308141,116.53,111.59
Powhatan,2008-2009,3360807,119.58,114.51
PrinceEdward,2008-2009,1829421,85.07,81.47
PrinceGeorge,2008-2009,4723922,123.04,117.83
PrinceWilliam,2008-2009,46233000,119.49,114.42
Pulaski,2008-2009,2160147,63.22,60.54
Rappahannock,2008-2009,908051,128.51,123.06
Richmond,2008-2009,919260,93.83,89.85
Roanoke,2008-2009,5631188,60.56,57.99
Rockbridge,2008-2009,1809096,82.59,79.09
Rockingham,2008-2009,8168846,107.54,102.98
Russell,2008-2009,3010430,102.25,97.92
Scott,2008-2009,1548106,63.71,61.01
Shenandoah,2008-2009,4507021,108.51,103.91
Smyth,2008-2009,2321988,72.36,69.29
Southampton,2008-2009,2771539,148.85,142.54
Spotsylvania,2008-2009,16092228,132.11,126.51
Stafford,2008-2009,12422352,98.67,94.49
Surry,2008-2009,1395183,194.75,186.50
Sussex,2008-2009,1974758,161.67,154.82
Tazewell,2008-2009,3142583,70.56,67.57
Warren,2008-2009,2169557,59.49,56.96
Washington,2008-2009,4509259,82.82,79.32
Westmoreland,2008-2009,1780639,101.66,97.35
Wise,2008-2009,3895717,93.56,89.60
Wythe,2008-2009,2287643,81.62,78.16
York,2008-2009,7504962,113.77,108.95
Alexandria,2007-2008,7059452,51.17,69.89
Bedford,2007-2008,548915,86.37,117.96
Bristol,2007-2008,911349,52.26,71.38
BuenaVista,2007-2008,313801,48.16,65.78
Charlottesville,2007-2008,2298154,57.98,79.18
Chesapeake,2007-2008,24711116,114.07,155.80
ColonialHeights,2007-2008,656764,37.12,50.70
Covington,2007-2008,273899,46.26,63.18
Danville,2007-2008,2133797,47.26,64.54
Emporia,2007-2008,769844,138.32,188.91
Fairfax,2007-2008,1947011,81.17,110.86
FallsChurch,2007-2008,823772,72.27,98.70
Franklin,2007-2008,669010,80.68,110.18
Fredericksburg,2007-2008,1187517,52.68,71.94
Galax,2007-2008,403753,60.21,82.23
Hampton,2007-2008,10389818,72.05,98.40
Harrisonburg,2007-2008,2189192,47.98,65.52
Hopewell,2007-2008,821712,35.32,48.24
Lexington,2007-2008,-1,-1,-1
Lynchburg,2007-2008,4706597,66.54,90.88
Manassas,2007-2008,4451176,122.88,167.82
ManassasPark,2007-2008,1489095,105.98,144.75
Martinsville,2007-2008,1496336,103.96,141.99
NewportNews,2007-2008,17306648,95.63,130.60
Norfolk,2007-2008,10896170,46.35,63.30
Norton,2007-2008,169593,40.75,55.66
Petersburg,2007-2008,1837010,60.25,82.29
Poquoson,2007-2008,941575,79.85,109.06
Portsmouth,2007-2008,7110037,72.85,99.49
Radford,2007-2008,309029,19.83,27.08
Richmond,2007-2008,10623829,54.35,74.23
Roanoke,2007-2008,6531722,70.73,96.60
Salem,2007-2008,1324321,53.51,73.08
Staunton,2007-2008,1011064,43.77,59.78
Suffolk,2007-2008,11012732,134.45,183.63
VirginiaBeach,2007-2008,34298966,79.50,108.57
Waynesboro,2007-2008,1000940,48.56,66.32
Williamsburg,2007-2008,489513,36.66,50.06
Winchester,2007-2008,1520029,58.00,79.21
Accomack,2007-2008,2921308,74.97,70.15
Albemarle,2007-2008,8897689,94.99,88.89
Alleghany,2007-2008,1986612,118.28,110.69
Amelia,2007-2008,1361718,104.72,98.00
Amherst,2007-2008,2450691,75.78,70.91
Appomattox,2007-2008,1402526,97.31,91.06
Arlington,2007-2008,13061364,63.15,59.10
Augusta,2007-2008,5608287,78.34,73.31
Bath,2007-2008,822938,174.40,163.20
Bedford,2007-2008,7760907,117.10,109.58
Bland,2007-2008,743705,105.47,98.70
Botetourt,2007-2008,3216212,97.59,91.32
Brunswick,2007-2008,1868135,101.46,94.94
Buchanan,2007-2008,2544875,104.68,97.95
Buckingham,2007-2008,1786686,107.98,101.04
Campbell,2007-2008,4498674,85.53,80.04
Caroline,2007-2008,2568813,92.28,86.35
Carroll,2007-2008,2736668,90.85,85.01
CharlesCity,2007-2008,861554,124.72,116.71
Charlotte,2007-2008,1499433,120.40,112.67
Chesterfield,2007-2008,31766619,104.65,97.93
Clarke,2007-2008,1092521,75.17,70.34
Craig,2007-2008,363688,69.38,64.93
Culpeper,2007-2008,3806970,80.12,74.97
Cumberland,2007-2008,1507264,153.50,143.64
Dickenson,2007-2008,2151507,130.86,122.46
Dinwiddie,2007-2008,3064513,114.17,106.83
Essex,2007-2008,1374099,128.04,119.81
Fairfax,2007-2008,108518847,106.67,99.82
Fauquier,2007-2008,9815902,146.94,137.51
Floyd,2007-2008,1690566,112.00,104.81
Fluvanna,2007-2008,2140942,81.13,75.92
Franklin,2007-2008,6051621,114.52,107.17
Frederick,2007-2008,8197830,110.95,103.83
Giles,2007-2008,1748364,105.85,99.05
Gloucester,2007-2008,4428337,122.64,114.76
Goochland,2007-2008,2590825,123.94,115.98
Grayson,2007-2008,1680640,104.10,97.42
Greene,2007-2008,1414187,79.09,74.01
Greensville,,1157658,92.53,86.59
Halifax,2007-2008,5660289,157.44,147.33
Hanover,2007-2008,10111961,103.41,96.77
Henrico,2007-2008,25851303,88.60,82.91
Henry,2007-2008,4668960,86.67,81.11
Highland,2007-2008,271789,119.08,111.44
IsleofWight,2007-2008,3637948,105.84,99.04
JamesCity,2007-2008,5810530,93.36,87.37
King&Queen,2007-2008,1140735,164.49,153.92
KingGeorge,2007-2008,2685057,116.60,109.11
KingWilliam,2007-2008,1519882,96.41,90.22
Lancaster,2007-2008,1096645,93.30,87.31
Lee,2007-2008,2331397,92.11,86.19
Loudoun,2007-2008,52298615,181.79,170.11
Louisa,2007-2008,3647335,113.16,105.90
Lunenburg,2007-2008,1355154,102.99,96.37
Madison,2007-2008,1297972,93.84,87.81
Mathews,2007-2008,770162,81.77,76.52
Mecklenburg,2007-2008,3277658,101.84,95.30
Middlesex,2007-2008,981627,95.51,89.38
Montgomery,2007-2008,4878754,53.90,50.44
Nelson,2007-2008,2393317,153.66,143.79
NewKent,2007-2008,2184131,125.24,117.19
Northampton,2007-2008,1656622,124.99,116.96
Northumberland,2007-2008,1218999,92.13,86.21
Nottoway,2007-2008,1339654,86.36,80.82
Orange,2007-2008,3423954,103.43,96.79
Page,2007-2008,1999574,83.43,78.08
Patrick,2007-2008,2133072,111.03,103.90
Pittsylvania,2007-2008,6256908,100.51,94.05
Powhatan,2007-2008,3256098,118.19,110.60
PrinceEdward,2007-2008,1784402,82.98,77.65
PrinceGeorge,2007-2008,3885418,103.00,96.39
PrinceWilliam,2007-2008,50855000,134.21,125.59
Pulaski,2007-2008,2134110,62.05,58.07
Rappahannock,2007-2008,942354,136.08,127.34
Richmond,2007-2008,755255,77.27,72.31
Roanoke,2007-2008,6056410,66.41,62.15
Rockbridge,2007-2008,1941803,88.83,83.13
Rockingham,2007-2008,7800029,104.23,97.54
Russell,2007-2008,2952885,101.87,95.32
Scott,2007-2008,2013293,83.44,78.08
Shenandoah,2007-2008,4338026,105.16,98.41
Smyth,2007-2008,2192310,68.79,64.37
Southampton,2007-2008,2897263,150.42,140.76
Spotsylvania,2007-2008,16955772,140.58,131.55
Stafford,2007-2008,14731547,119.10,111.45
Surry,2007-2008,1168018,164.37,153.82
Sussex,2007-2008,1889525,156.71,146.64
Tazewell,2007-2008,3447716,77.97,72.97
Warren,2007-2008,2295825,63.59,59.51
Washington,2007-2008,5064598,95.16,89.05
Westmoreland,2007-2008,1532621,89.08,83.36
Wise,2007-2008,3438709,83.63,78.26
Wythe,2007-2008,2392573,85.67,80.17
York,2007-2008,6650169,103.06,96.44
Alexandria,2006-2007,7060339,51.64,74.04
Bedford,2006-2007,555236,90.86,130.28
Bristol,2006-2007,832944,47.89,68.67
BuenaVista,2006-2007,327843,50.04,71.75
Charlottesville,2006-2007,2597386,62.93,90.23
Chesapeake,2006-2007,22432580,103.58,148.52
ColonialHeights,2006-2007,729107,41.75,59.87
Covington,2006-2007,255354,43.54,62.43
Danville,2006-2007,2052422,45.22,64.84
Emporia,2006-2007,667786,119.44,171.26
Fairfax,2006-2007,1695726,73.04,104.74
FallsChurch,2006-2007,745313,66.07,94.74
Franklin,2006-2007,529613,62.30,89.33
Fredericksburg,2006-2007,1088287,48.98,70.23
Galax,2006-2007,392612,57.81,82.90
Hampton,2006-2007,10625499,72.85,104.45
Harrisonburg,2006-2007,1991563,44.55,63.87
Hopewell,2006-2007,851583,37.52,53.80
Lexington,2006-2007,-1,-1,-1
Lynchburg,2006-2007,4112219,58.97,84.55
Manassas,2006-2007,3559421,97.44,139.72
ManassasPark,2006-2007,1970612,141.26,202.55
Martinsville,2006-2007,888891,60.84,87.23
NewportNews,2006-2007,19824061,108.64,155.77
Norfolk,2006-2007,10416157,44.14,63.29
Norton,2006-2007,148434,39.38,56.47
Petersburg,2006-2007,1593198,50.44,72.32
Poquoson,2006-2007,877621,73.45,105.32
Portsmouth,2006-2007,5799707,58.85,84.39
Radford,2006-2007,377445,24.21,34.71
Richmond,2006-2007,11028144,56.47,80.97
Roanoke,2006-2007,7146215,76.43,109.59
Salem,2006-2007,1072488,42.83,61.41
Staunton,2006-2007,884857,38.58,55.32
Suffolk,2006-2007,8151912,100.38,143.93
VirginiaBeach,2006-2007,32095470,74.12,106.28
Waynesboro,2006-2007,1012002,49.60,71.11
Williamsburg,2006-2007,452422,34.16,48.98
Winchester,2006-2007,1706489,65.90,94.49
Accomack,2006-2007,2821951,72.47,73.15
Albemarle,2006-2007,10336062,110.43,111.47
Alleghany,2006-2007,1817469,105.91,106.91
Amelia,2006-2007,1225822,96.04,96.95
Amherst,2006-2007,2226763,67.62,68.25
Appomattox,2006-2007,1289732,88.68,89.52
Arlington,2006-2007,10666454,53.02,53.52
Augusta,2006-2007,5197866,73.47,74.16
Bath,2006-2007,819898,165.17,166.72
Bedford,2006-2007,7231194,108.81,109.83
Bland,2006-2007,759281,106.12,107.12
Botetourt,2006-2007,2375134,71.67,72.34
Brunswick,2006-2007,1861826,100.55,101.50
Buchanan,2006-2007,2479286,104.29,105.28
Buckingham,2006-2007,1619826,99.12,100.05
Campbell,2006-2007,4118553,79.03,79.78
Caroline,2006-2007,2513993,94.66,95.56
Carroll,2006-2007,2978958,98.47,99.40
CharlesCity,2006-2007,851352,120.40,121.53
Charlotte,2006-2007,1400638,110.32,111.36
Chesterfield,2006-2007,26564786,88.93,89.77
Clarke,2006-2007,1026075,72.39,73.07
Craig,2006-2007,441418,83.68,84.47
Culpeper,2006-2007,3578518,78.64,79.38
Cumberland,2006-2007,1115544,113.61,114.68
Dickenson,2006-2007,2275930,144.06,145.41
Dinwiddie,2006-2007,2707893,103.67,104.65
Essex,2006-2007,1095651,101.74,102.70
Fairfax,2006-2007,99471684,98.24,99.17
Fauquier,2006-2007,7740230,118.50,119.61
Floyd,2006-2007,1552892,102.79,103.75
Fluvanna,2006-2007,2166484,83.14,83.93
Franklin,2006-2007,5683749,108.88,109.90
Frederick,2006-2007,7543557,103.41,104.38
Giles,2006-2007,1606841,96.77,97.69
Gloucester,2006-2007,4127198,113.11,114.17
Goochland,2006-2007,2003413,98.01,98.94
Grayson,2006-2007,1572516,97.13,98.05
Greene,2006-2007,1223037,69.04,69.69
Greensville,2006-2007,1083095,89.82,90.66
Halifax,2006-2007,4383558,119.47,120.60
Hanover,2006-2007,7801972,79.96,80.72
Henrico,2006-2007,22162613,76.48,77.20
Henry,2006-2007,5166411,93.46,94.34
Highland,2006-2007,281363,118.02,119.13
IsleofWight,2006-2007,2916664,86.77,87.59
JamesCity,2006-2007,5231270,84.73,85.53
King&Queen,2006-2007,1084762,155.81,157.28
KingGeorge,2006-2007,2520445,113.51,114.58
KingWilliam,2006-2007,1351992,88.28,89.11
Lancaster,2006-2007,1014618,86.06,86.87
Lee,2006-2007,2409534,100.94,101.89
Loudoun,2006-2007,51296208,186.13,187.88
Louisa,2006-2007,3061582,98.20,99.12
Lunenburg,2006-2007,1269101,95.69,96.60
Madison,2006-2007,1251892,90.53,91.39
Mathews,2006-2007,735578,77.27,77.99
Mecklenburg,2006-2007,3312375,100.70,101.65
Middlesex,2006-2007,833342,81.02,81.78
Montgomery,2006-2007,4421558,49.77,50.24
Nelson,2006-2007,2297333,151.42,152.84
NewKent,2006-2007,1898805,111.12,112.17
Northampton,2006-2007,1363226,103.20,104.18
Northumberland,2006-2007,1222778,92.70,93.58
Nottoway,2006-2007,1252544,80.16,80.92
Orange,2006-2007,3498588,108.10,109.12
Page,2006-2007,1730733,70.90,71.57
Patrick,2006-2007,2771412,142.68,144.02
Pittsylvania,2006-2007,6491737,105.16,106.15
Powhatan,2006-2007,2995110,109.12,110.15
PrinceEdward,2006-2007,1823512,85.80,86.60
PrinceGeorge,2006-2007,3908044,106.64,107.64
PrinceWilliam,2006-2007,44899000,120.72,121.85
Pulaski,2006-2007,1925511,55.02,55.54
Rappahannock,2006-2007,875021,121.65,122.79
Richmond,2006-2007,844277,92.84,93.71
Roanoke,2006-2007,5653771,62.20,62.78
Rockbridge,2006-2007,1781543,80.65,81.41
Rockingham,2006-2007,7409128,99.91,100.85
Russell,2006-2007,2790882,96.92,97.83
Scott,2006-2007,1679614,70.34,71.00
Shenandoah,2006-2007,3524527,86.57,87.38
Smyth,2006-2007,2065352,64.06,64.66
Southampton,2006-2007,2536897,138.36,139.67
Spotsylvania,2006-2007,15747133,131.33,132.56
Stafford,2006-2007,13024682,108.19,109.21
Surry,2006-2007,896382,124.41,125.58
Sussex,2006-2007,1700029,139.86,141.18
Tazewell,2006-2007,3966844,92.26,93.13
Warren,2006-2007,2369720,66.14,66.76
Washington,2006-2007,4378681,82.66,83.44
Westmoreland,2006-2007,1732930,102.63,103.60
Wise,2006-2007,3051789,74.85,75.55
Wythe,2006-2007,2235998,80.38,81.14
York,2006-2007,6571712,104.01,104.99
